iso3,year,gdp_pc_const2015,population,n_loans,total_loan_amount,kiva_active,log_gdp_pc,log_population,c_log_gdp_pc,c_log_gdp_pc_sq,institutional_pca1,institutional_index,financial_access_index
LKA,2014,3929.92061307909,20778000.0,0.0,0.0,0,8.27637450442495,16.849405292612612,-0.4897069804775942,0.23981292672848284,0.5110994491981401,0.4771697387880011,
LKA,2015,4057.71582716521,20970000.0,0.0,0.0,0,8.308375490128181,16.858603402878103,-0.45770599477436313,0.20949477765238933,0.5110994491981401,0.4771697387880011,
LKA,2016,4214.74117217382,21209000.0,0.0,0.0,0,8.346343462186052,16.869936177857483,-0.4197380227164924,0.1761800077139507,0.5110994491981401,0.4771697387880011,
LKA,2017,4436.00789131029,21453000.0,0.0,0.0,0,8.397510127393447,16.881375053698644,-0.3685713575090972,0.13584484557609874,0.5110994491981401,0.4771697387880011,
LSO,2013,1093.95323489272,2056504.0,0.0,0.0,0,6.997553235169458,14.536518011702997,-1.7685282497330865,3.1276921701039746,-0.1296472861699744,-0.1455994930299183,-0.5303081305550024
LSO,2014,1100.04993684215,2080089.0,0.0,0.0,0,7.0031108548852705,14.547921239223639,-1.762970630017274,3.1080654423035043,-0.1296472861699744,-0.1455994930299183,-0.5303081305550024
LSO,2015,1121.19851342518,2104611.0,25.0,24050.0,1,7.022153493411392,14.559641209921583,-1.7439279914911525,3.0412848395063654,-0.1296472861699744,-0.1455994930299183,-0.5303081305550024
LSO,2016,1147.58748801671,2130422.0,224.0,196475.0,1,7.045417181308762,14.57183064012775,-1.7206643035937823,2.9606856456618758,-0.1296472861699744,-0.1455994930299183,-0.5303081305550024
LSO,2017,1097.82166812752,2157110.0,399.0,295925.0,1,7.001083193694294,14.584279920825756,-1.7649982912082507,3.115218967968045,-0.1296472861699744,-0.1455994930299183,-0.5303081305550024
LTU,2013,13145.8069309969,2961250.0,0.0,0.0,0,9.483858122194823,14.901122034455133,0.7177766372922783,0.5152033010426108,,,
LTU,2014,13753.1895982305,2937253.0,0.0,0.0,0,9.529026046974057,14.892985348792818,0.7629445620715121,0.5820844047944913,,,
LTU,2015,14269.8039878287,2911109.0,0.0,0.0,0,9.565900974414994,14.884044666204003,0.7998194895124495,0.6397112158039554,,,
LTU,2016,14823.107153522,2877325.0,0.0,0.0,0,9.603942536356517,14.872371601047618,0.8378610514539719,0.7020111415435554,,,
LTU,2017,15695.9993288456,2842639.0,0.0,0.0,0,9.66116113904556,14.860243404026887,0.8950796541430162,0.8011675872607814,,,
LUX,2013,105340.41498623,543360.0,0.0,0.0,0,11.564952432522976,13.205527362665064,2.798870947620431,7.83367858143369,,,
LUX,2014,105585.401767492,556319.0,0.0,0.0,0,11.567275399860009,13.22909714971347,2.801193914957464,7.846687349194724,,,
LUX,2015,105462.012584423,569604.0,0.0,0.0,0,11.566106096767557,13.252696661527155,2.8000246118650125,7.840137827049814,,,
LUX,2016,108351.452194449,582014.0,0.0,0.0,0,11.593135409684555,13.274249781407077,2.8270539247820103,7.992233893625369,,,
LUX,2017,107142.05542835,596336.0,0.0,0.0,0,11.581910853760451,13.298559545584688,2.815829368857907,7.928895034522718,,,
LVA,2013,12353.5386135301,2012647.0,0.0,0.0,0,9.421697828426328,14.51496132908557,0.6556163435237838,0.4298327898954961,,,
LVA,2014,12731.6771959342,1993782.0,0.0,0.0,0,9.451848434321084,14.505543895543228,0.6857669494185394,0.47027630891480965,,,
LVA,2015,13321.9753140616,1977527.0,0.0,0.0,0,9.49717022995096,14.49735763213377,0.7310887450484156,0.5344907531364672,,,
LVA,2016,13787.3367440023,1959537.0,0.0,0.0,0,9.531505822621467,14.488218778811504,0.7654243377189225,0.5858744167724511,,,
LVA,2017,14382.8612727134,1942248.0,0.0,0.0,0,9.573792587331301,14.47935662307858,0.8077111024287564,0.6523972249866771,,,
MAC,2013,99054.4980289716,591900.0,0.0,0.0,0,11.503425462796491,13.291092980678817,2.7373439778939463,7.493052053312254,,,
MAC,2014,92383.8434915276,621700.0,0.0,0.0,0,11.433707388353238,13.340212940257429,2.667625903450693,7.116227960761126,,,
MAC,2015,69902.9605741233,642900.0,0.0,0.0,0,11.154863281747343,13.373744470129779,2.388781796844798,5.706278472937061,,,
MAC,2016,68391.3415491921,652500.0,0.0,0.0,0,11.13300151005989,13.388566418178986,2.366920025157345,5.602310405490846,,,
MAC,2017,75650.1261840452,648400.0,0.0,0.0,0,11.233874387213065,13.382263068843658,2.4677929023105207,6.090001808694184,,,
MAR,2013,3008.185546875,33787571.0,0.0,0.0,0,8.009092367633745,17.335603570933483,-0.7569891172687999,0.573032523663397,,,
MAR,2014,3051.458984375,34204780.0,0.0,0.0,0,8.02337511075871,17.347875958348336,-0.7427063741438342,0.5516127581938811,,,
MAR,2015,3146.24780273438,34607588.0,0.0,0.0,0,8.05396584807324,17.35958352234221,-0.7121156368293047,0.5071086802168061,,,
MAR,2016,3124.42504882813,35023457.0,0.0,0.0,0,8.047005560868302,17.371528594969963,-0.719075924034243,0.5170701845257004,,,
MAR,2017,3242.64428710938,35446392.0,0.0,0.0,0,8.084144413923577,17.38353202861185,-0.681937070978968,0.46503816877537413,,,
MCO,2013,157167.901201149,35447.0,0.0,0.0,0,11.965069947295072,10.475793902145139,3.1989884623925278,10.23352718252051,,,
MCO,2014,165288.122704322,36128.0,0.0,0.0,0,12.015445428259158,10.494823466949388,3.249363943356613,10.558366036386039,,,
MCO,2015,170437.021128628,36757.0,0.0,0.0,0,12.046121129924316,10.512083962693172,3.2800396450217715,10.758660072914548,,,
MCO,2016,173120.108465128,37276.0,0.0,0.0,0,12.061740901171527,10.526104966905546,3.2956594162689825,10.861370988042411,,,
MCO,2017,165781.701248644,37678.0,0.0,0.0,0,12.018427149179026,10.53683164872532,3.252345664276481,10.577752319938025,,,
MDA,2013,2605.85029986142,2859558.0,0.0,0.0,0,7.865514311622449,14.86617762539811,-0.9005671732800957,0.8110212335897019,0.0722493560782917,0.0570261677112089,0.8683968955587792
MDA,2014,2737.80185056647,2857815.0,4.0,11300.0,1,7.914910633093125,14.86556790479601,-0.8511708518094192,0.7244918189699723,0.0722493560782917,0.0570261677112089,0.8683968955587792
MDA,2015,2749.55137054338,2835978.0,66.0,140625.0,1,7.9191930393679435,14.857897409199271,-0.8468884455346011,0.717220039180013,0.0722493560782917,0.0570261677112089,0.8683968955587792
MDA,2016,2910.95486872376,2803186.0,186.0,347975.0,1,7.976236439923537,14.846267185419501,-0.7898450449790078,0.6238551950778908,0.0722493560782917,0.0570261677112089,0.8683968955587792
MDA,2017,3085.33305844263,2755189.0,182.0,405150.0,1,8.03441489110945,14.82899660075694,-0.7316665937930953,0.5353360044727903,0.0722493560782917,0.0570261677112089,0.8683968955587792
MDG,2013,440.674658903628,24109290.0,0.0,0.0,0,6.088306868274125,16.998107801362067,-2.6777746166284198,7.170476897459481,-0.4537985430166574,-0.4887554947282693,-0.84595942571709
MDG,2014,443.343869908205,24764348.0,0.0,0.0,0,6.094345698975503,17.024915596179603,-2.6717357859270416,7.138172109803187,-0.4537985430166574,-0.4887554947282693,-0.84595942571709
MDG,2015,445.320069480568,25426702.0,967.0,318550.0,1,6.098793280884405,17.051310439644617,-2.6672882040181394,7.114426363294312,-0.4537985430166574,-0.4887554947282693,-0.84595942571709
MDG,2016,451.15659433146,26099952.0,1838.0,628300.0,1,6.111814495049767,17.07744403321077,-2.6542669898527773,7.045133253422123,-0.4537985430166574,-0.4887554947282693,-0.84595942571709
MDG,2017,456.851859574031,26788375.0,2067.0,592225.0,1,6.124359179862155,17.103478582719532,-2.64172230504039,6.978696736947911,-0.4537985430166574,-0.4887554947282693,-0.84595942571709
MDV,2013,9213.32791442475,400070.0,0.0,0.0,0,9.128406401053926,12.899394810779405,0.3623249161513815,0.13127934486410564,,,
MDV,2014,9612.07861806739,413617.0,0.0,0.0,0,9.170775775980983,12.932695703846179,0.4046942910784388,0.16377746923148015,,,
MDV,2015,9644.90655028145,428154.0,0.0,0.0,0,9.174185236364064,12.967238222930842,0.40810375146151934,0.16654867195696554,,,
MDV,2016,9909.07669723415,443308.0,0.0,0.0,0,9.201206454187805,13.002020067039968,0.4351249692852601,0.18933373889549857,,,
MDV,2017,10263.2991147672,458287.0,0.0,0.0,0,9.23632961818517,13.035250904395578,0.4702481332826256,0.22113330685579402,,,
MEX,2013,9738.71059661101,118343573.0,1291.0,2109275.0,1,9.183864005595144,18.589102587422236,0.41778252069259914,0.17454223459626203,-0.1857528272920443,-0.1386164381644435,0.1657645134734721
MEX,2014,9862.4812534745,119784261.0,978.0,1746600.0,1,9.196493064363933,18.60120285771938,0.4304115794613885,0.18525412773444716,-0.1857528272920443,-0.1386164381644435,0.1657645134734721
MEX,2015,10021.2386113616,121072306.0,1883.0,3429625.0,1,9.21246198090763,18.611898495334945,0.44638049600508545,0.1992555472137461,-0.1857528272920443,-0.1386164381644435,0.1657645134734721
MEX,2016,10100.5021195819,122251351.0,2222.0,4104975.0,1,9.2203404164037,18.621589737382937,0.4542589315011547,0.20635117684857077,-0.1857528272920443,-0.1386164381644435,0.1657645134734721
MEX,2017,10193.7727188313,123400057.0,1171.0,893000.0,1,9.229532295068868,18.630942131347936,0.4634508101663233,0.21478665344382142,-0.1857528272920443,-0.1386164381644435,0.1657645134734721
MHL,2013,3602.92811901896,50681.0,0.0,0.0,0,8.189502160235167,10.833306365889975,-0.576579324667378,0.33244371763388975,,,
MHL,2014,3620.77275283155,49796.0,0.0,0.0,0,8.194442749671868,10.815689938501677,-0.5716387352306764,0.3267708436161274,,,
MHL,2015,3764.34426229508,48800.0,0.0,0.0,0,8.233328958344115,10.795485591841238,-0.5327525265584292,0.2838252545543898,,,
MHL,2016,3946.8444109078,47709.0,0.0,0.0,0,8.280671655303356,10.772875338324026,-0.4854098295991882,0.23562270267151295,,,
MHL,2017,4190.93468589482,46529.0,0.0,0.0,0,8.340679063431127,10.747831053096895,-0.4254024214714178,0.1809672201937458,,,
MKD,2013,4863.68088666968,1922716.0,0.0,0.0,0,8.48955081431236,14.469249327756843,-0.2765306705901853,0.07646921177705758,,,
MKD,2014,5053.75001236367,1917557.0,0.0,0.0,0,8.527885823401416,14.46656253798773,-0.2381956615011287,0.056737173157960286,,,
MKD,2015,5262.68671928674,1912430.0,0.0,0.0,0,8.568396958460816,14.463885242705794,-0.19768452644172818,0.039079171994490326,,,
MKD,2016,5429.94678358359,1906313.0,0.0,0.0,0,8.599684612434945,14.460681567972074,-0.16639687246759927,0.027687919166998493,,,
MKD,2017,5510.81862920922,1898657.0,0.0,0.0,0,8.614468462655624,14.456657352100743,-0.15161302224692008,0.022986508514845082,,,
MLI,2013,788.819448208696,17459615.0,1983.0,1899075.0,1,6.670537458421474,16.6754010577317,-2.095544026481071,4.391304766920499,-1.298213260745867,-1.0788286694418436,-0.7343388355643711
MLI,2014,813.97566128646,18020267.0,2988.0,3279875.0,1,6.701930465416038,16.70700762690484,-2.0641510194865065,4.260719431247184,-1.298213260745867,-1.0788286694418436,-0.7343388355643711
MLI,2015,838.11986940103,18593022.0,1594.0,2082275.0,1,6.731161132497182,16.738296907002503,-2.0349203524053623,4.140900840633564,-1.298213260745867,-1.0788286694418436,-0.7343388355643711
MLI,2016,860.75307554569,19191289.0,1561.0,2265025.0,1,6.757807675312093,16.7699670361293,-2.0082738095904515,4.033163694286945,-1.298213260745867,-1.0788286694418436,-0.7343388355643711
MLI,2017,878.561348378099,19813011.0,729.0,2112775.0,1,6.778285738288648,16.80184940106728,-1.9877957466138962,3.951331930256297,-1.298213260745867,-1.0788286694418436,-0.7343388355643711
MLT,2013,22626.4876843887,424810.0,0.0,0.0,0,10.026876520412557,12.959397289122435,1.2607950355100126,1.5896041215666938,,,
MLT,2014,23866.0555833557,433481.0,0.0,0.0,0,10.080212459903496,12.979603244945778,1.3141309750009516,1.7269402194569516,,,
MLT,2015,25529.6693210673,444220.0,0.0,0.0,0,10.147596557588672,13.0040752141925,1.3815150726861276,1.9085838960589565,,,
MLT,2016,25969.4999809345,454505.0,0.0,0.0,0,10.164678050753091,13.02696419363927,1.3985965658505464,1.9560723540089417,,,
MLT,2017,28546.6464943104,467106.0,0.0,0.0,0,10.259294747390365,13.054311491622858,1.4932132624878207,2.2296858472695216,,,
MMR,2013,1024.69060473254,50262658.0,0.0,0.0,0,6.932145996965493,17.732772973679367,-1.833935487937052,3.363319373914913,-0.9875481995633876,-0.8870082380744154,-0.6368221294713464
MMR,2014,1099.24387750099,50681634.0,48.0,402950.0,1,7.002377838339691,17.741074154412857,-1.7637036465628535,3.1106505528991066,-0.9875481995633876,-0.8870082380744154,-0.6368221294713464
MMR,2015,1166.73305546337,51089056.0,230.0,944875.0,1,7.0619628618732735,17.749080863939174,-1.704118623029271,2.9040202813551788,-0.9875481995633876,-0.8870082380744154,-0.6368221294713464
MMR,2016,1225.37913970989,51495696.0,512.0,881225.0,1,7.111005576897016,17.75700878932603,-1.6550759080055286,2.739276261260325,-0.9875481995633876,-0.8870082380744154,-0.6368221294713464
MMR,2017,1290.5640902569,51894938.0,1934.0,1972500.0,1,7.162834681045915,17.764731809660706,-1.6032468038566297,2.5704003140764984,-0.9875481995633876,-0.8870082380744154,-0.6368221294713464
MNE,2013,6138.24865275199,622587.0,0.0,0.0,0,8.722294744745602,13.34163865659176,-0.04378674015694273,0.0019172786135716207,,,
MNE,2014,6272.08821761355,623744.0,0.0,0.0,0,8.743864627239612,13.343495306763124,-0.02221685766293291,0.0004935887644150207,,,
MNE,2015,6421.00005731419,624651.0,0.0,0.0,0,8.767329156720102,13.344948372755196,0.001247671817557361,1.5566849643268884e-06,,,
MNE,2016,6634.38197201003,625353.0,0.0,0.0,0,8.80002079578283,13.34607156927905,0.033939310880285234,0.0011518768230286476,,,
MNE,2017,6840.90834101224,625982.0,0.0,0.0,0,8.830675800193273,13.34707689567522,0.06459431529072823,0.004172425567878007,,,
MNG,2013,3628.90708069575,2899011.0,1806.0,3820950.0,1,8.196686802227164,14.87988020230846,-0.5693946826753802,0.3242103046589969,0.7595142609183977,0.6106421096420495,1.6158395889779442
MNG,2014,3830.35892049593,2963113.0,766.0,1298625.0,1,8.25071379070713,14.901750962851791,-0.5153676941954153,0.2656038602202991,0.7595142609183977,0.6106421096420495,1.6158395889779442
MNG,2015,3838.92126989984,3026864.0,198.0,346675.0,1,8.252946686819639,14.92303765802194,-0.5131347980829055,0.2633073210035842,0.7595142609183977,0.6106421096420495,1.6158395889779442
MNG,2016,3817.91962716702,3088856.0,0.0,0.0,0,8.247460953034002,14.943311353785948,-0.5186205318685424,0.2689672560756098,0.7595142609183977,0.6106421096420495,1.6158395889779442
MNG,2017,3956.2049437134,3148917.0,0.0,0.0,0,8.283040497192792,14.962569142161962,-0.483040987709753,0.23332859580761375,0.7595142609183977,0.6106421096420495,1.6158395889779442
MNP,2013,16015.0349164338,52758.0,0.0,0.0,0,9.681283242274025,10.873470698607058,0.9152017573714808,0.8375942566958468,,,
MNP,2014,16869.5270385638,52178.0,0.0,0.0,0,9.73326413949578,10.862416229094517,0.9671826545932358,0.9354422873460185,,,
MNP,2015,17665.1007493109,51514.0,0.0,0.0,0,9.779346263106214,10.849608894368957,1.01326477820367,1.0267055107481324,,,
MNP,2016,23158.5744988538,50773.0,0.0,0.0,0,10.050120379656798,10.835119996209482,1.2840388947542536,1.648755883241725,,,
MNP,2017,28989.3470221339,49959.0,0.0,0.0,0,10.274683697416904,10.81895794802638,1.5086022125143597,2.275880635603221,,,
MOZ,2013,559.393953685688,25051611.0,513.0,286275.0,1,6.326853972138992,17.036448694804506,-2.4392275127635523,5.949830859022666,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082
MOZ,2014,585.266716133984,25788475.0,593.0,445675.0,1,6.372067668344984,17.065438244662896,-2.3940138165575604,5.731302153868496,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082
MOZ,2015,610.563774706589,26547572.0,1001.0,665525.0,1,6.414382751168728,17.094448851376246,-2.3516987337338167,5.5304869342452365,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082
MOZ,2016,620.779714954555,27337105.0,1257.0,640675.0,1,6.430976292682047,17.123755494845852,-2.3351051922204977,5.452716258735127,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082
MOZ,2017,618.397694360334,28166393.0,1110.0,648700.0,1,6.427131768870941,17.15364008763576,-2.3389497160316033,5.470685774124318,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082
MRT,2013,1506.66419033006,3734318.0,0.0,0.0,0,7.3176533405705735,15.133075762821298,-1.448428144331971,2.097944089292957,-0.1528365227626636,-0.146893339643293,-0.5901951469287363
MRT,2014,1524.45340969502,3848514.0,1.0,15000.0,1,7.329391204921639,15.163197657730846,-1.4366902799809056,2.0640789605916128,-0.1528365227626636,-0.146893339643293,-0.5901951469287363
MRT,2015,1558.84205473416,3965959.0,0.0,0.0,0,7.351698552016565,15.19325825013653,-1.4143829328859798,2.000479080839146,-0.1528365227626636,-0.146893339643293,-0.5901951469287363
MRT,2016,1531.87725661699,4086657.0,0.0,0.0,0,7.334249227389078,15.223237834385445,-1.4318322575134665,2.0501436136561098,-0.1528365227626636,-0.146893339643293,-0.5901951469287363
MRT,2017,1580.01453100123,4210600.0,0.0,0.0,0,7.365189322814944,15.253115713318593,-1.400892162087601,1.9624988497984732,-0.1528365227626636,-0.146893339643293,-0.5901951469287363
MUS,2013,8968.51243536773,1258927.0,0.0,0.0,0,9.101475103548594,14.045770328819618,0.3353936186460498,0.11248887942849187,,,
MUS,2014,9297.64820128968,1261208.0,0.0,0.0,0,9.137516765579655,14.047580549798164,0.37143528067710996,0.13796416773168346,,,
MUS,2015,9630.5437837507,1262879.0,0.0,0.0,0,9.172694970877131,14.048904593101044,0.4066134859745869,0.16533452697640558,,,
MUS,2016,9997.89198315532,1263747.0,0.0,0.0,0,9.210129548069917,14.04959167542676,0.4440480631673722,0.1971786824026946,,,
MUS,2017,10383.8832682578,1264887.0,0.0,0.0,0,9.248010197380088,14.050493348090528,0.48192871247754354,0.23225528391026284,,,
MWI,2013,525.357645516557,16161816.0,1.0,49975.0,1,6.264079260215444,16.59816198098111,-2.502002224687101,6.260015132339203,0.0222303424060911,-0.011146325362773,-0.7826832586384014
MWI,2014,539.562601918057,16621538.0,93.0,135775.0,1,6.290758814885902,16.626209882219605,-2.4753226700166424,6.127222320698319,0.0222303424060911,-0.011146325362773,-0.7826832586384014
MWI,2015,539.605363240686,17085587.0,331.0,527775.0,1,6.2908380635738395,16.653745800564966,-2.475243421328705,6.126829994831033,0.0222303424060911,-0.011146325362773,-0.7826832586384014
MWI,2016,538.221990810959,17557739.0,545.0,536675.0,1,6.288271097381806,16.681005379339013,-2.477810387520739,6.139544316505674,0.0222303424060911,-0.011146325362773,-0.7826832586384014
MWI,2017,544.795729220349,18039715.0,761.0,932475.0,1,6.300410915634879,16.708086274247794,-2.4656705692676653,6.079531356152732,0.0222303424060911,-0.011146325362773,-0.7826832586384014
MYS,2013,8964.80724896203,30174265.0,0.0,0.0,0,9.101061885413454,17.222499966739033,0.3349804005109096,0.1122118687264494,,,
MYS,2014,9341.73055971278,30696137.0,0.0,0.0,0,9.142246798825608,17.239647374021196,0.37616531392306385,0.1415003433988372,,,
MYS,2015,9648.6797937523,31232798.0,0.0,0.0,0,9.17457637603625,17.256979318585756,0.40849489113370474,0.16686807608233728,,,
MYS,2016,9901.47960179812,31789685.0,0.0,0.0,0,9.200439479682519,17.27465242406155,0.4343579947799743,0.18866686762928017,,,
MYS,2017,10293.7629205362,32355644.0,0.0,0.0,0,9.239293449107793,17.292299030463333,0.47321196420524814,0.22392956306698905,,,
NAM,2013,4549.26759093897,2252508.0,0.0,0.0,0,8.42272152996369,14.627554820067646,-0.34335995493885463,0.11789605865561228,,,
NAM,2014,4701.95694189098,2312139.0,0.0,0.0,0,8.455734071655062,14.65368362807447,-0.3103474132474826,0.09631551690940374,,,
NAM,2015,4774.10650865775,2374300.0,0.0,0.0,0,8.470962116800253,14.680213215165335,-0.29511936810229145,0.0870954414290958,,,
NAM,2016,4648.62713460213,2439213.0,0.0,0.0,0,8.44432721511902,14.707186004258247,-0.32175426978352384,0.10352581012392864,,,
NAM,2017,4476.73324402105,2506853.0,0.0,0.0,0,8.406648872820726,14.734538739601579,-0.3594326120818181,0.12919180262795874,,,
NCL,2015,30858.7237060533,283168.0,0.0,0.0,0,10.337174767513405,12.553795640067078,1.5710932826108603,2.4683341026649686,,,
NER,2013,469.690214200878,18519898.0,0.0,0.0,0,6.152073358668328,16.734356279607745,-2.614008126234217,6.833038484018522,,,
NER,2014,482.74524741946,19215909.0,0.0,0.0,0,6.179489076453245,16.771249087653718,-2.5865924084492997,6.690460287447549,,,
NER,2015,485.662574175279,19939498.0,0.0,0.0,0,6.185514090947897,16.808213146654477,-2.580567393954648,6.659328074741882,,,
NER,2016,488.184823801581,20685753.0,0.0,0.0,0,6.190694071448602,16.844955760405785,-2.5753874134539423,6.632620329376987,,,
NER,2017,497.172608329608,21435446.0,0.0,0.0,0,6.208937266263771,16.880556464888954,-2.557144218638774,6.538986554917705,,,
NGA,2013,2495.34106573862,181049443.0,144.0,60800.0,1,7.822180698537905,19.014280717672985,-0.9439007863646394,0.8909486944997845,-1.2383379396039775,-1.057910823064047,0.0288995805474648
NGA,2014,2583.61556958171,185896915.0,3034.0,456650.0,1,7.856945080452944,19.040702857610455,-0.9091364044496002,0.826529001895547,-1.2383379396039775,-1.057910823064047,0.0288995805474648
NGA,2015,2585.73360671797,190671878.0,2608.0,486700.0,1,7.857764540382057,19.066064592470276,-0.9083169445204877,0.8250396717030348,-1.2383379396039775,-1.057910823064047,0.0288995805474648
NGA,2016,2481.81490350403,195443700.0,3186.0,964400.0,1,7.816745387441366,19.090782916375982,-0.9493360974611784,0.90123902594282,-1.2383379396039775,-1.057910823064047,0.0288995805474648
NGA,2017,2441.71236404537,200254579.0,2443.0,591200.0,1,7.800454860692004,19.11510001006829,-0.9656266242105405,0.9324347773842443,-1.2383379396039775,-1.057910823064047,0.0288995805474648
NIC,2013,1941.45628552626,5983845.0,4754.0,3767350.0,1,7.571193633093493,15.60457389589456,-1.1948878518090513,1.4277569784008495,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939
NIC,2014,2006.64869646533,6066492.0,4786.0,3972425.0,1,7.604221294344823,15.618291071755648,-1.1618601905577215,1.349919102402825,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939
NIC,2015,2074.45620634731,6149417.0,2978.0,2862025.0,1,7.637454329088445,15.631867838541238,-1.1286271558140992,1.273799256841023,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939
NIC,2016,2140.14405941606,6232666.0,2390.0,2278200.0,1,7.668628423234317,15.64531472860197,-1.0974530616682276,1.2044032225649666,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939
NIC,2017,2209.63273423213,6316231.0,3189.0,2877175.0,1,7.700581597096402,15.658633227469739,-1.0654998878061424,1.135290010914902,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939
NLD,2013,44487.0378593394,16804432.0,0.0,0.0,0,10.702953141663102,16.637153219105684,1.936871656760557,3.751471814762385,,,
NLD,2014,45042.0515907444,16865008.0,0.0,0.0,0,10.715351812192356,16.64075150083295,1.9492703272898115,3.799654808852529,,,
NLD,2015,45793.8135434697,16939923.0,0.0,0.0,0,10.73190428550867,16.645183701723305,1.9658228006061247,3.8644592833829075,,,
NLD,2016,46655.0340264754,17030314.0,0.0,0.0,0,10.750536110988945,16.650505490519393,1.9844546260864,3.9380601629957135,,,
NLD,2017,47670.0858101833,17131296.0,0.0,0.0,0,10.772059348285007,16.656417524181034,2.005977863382462,4.023947188380467,,,
NOR,2013,75711.2410395262,5079623.0,0.0,0.0,0,11.234681922978936,15.440747604202349,2.4686004380763915,6.093988122870952,,,
NOR,2014,76430.7374974687,5137232.0,0.0,0.0,0,11.244140217509605,15.452024970975842,2.47805873260706,6.1407750822501095,,,
NOR,2015,77220.9524311414,5188607.0,0.0,0.0,0,11.25442610373778,15.461975818345426,2.488344618835235,6.191858942086272,,,
NOR,2016,77532.2750022669,5234519.0,0.0,0.0,0,11.258449580291675,15.470785516499024,2.4923680953891303,6.211898722913641,,,
NOR,2017,78961.7757906168,5276968.0,0.0,0.0,0,11.276719163603925,15.478862248317874,2.5106376787013804,6.303301553715056,,,
NPL,2013,801.039060847856,27589996.0,164.0,52800.0,1,6.685909710982821,17.132963801213393,-2.080171773919724,4.327114609012331,-0.2786618270580682,-0.2937106689579289,-0.106969512031246
NPL,2014,846.665541773599,27672370.0,96.0,55575.0,1,6.741305742729731,17.1359450004262,-2.024775742172814,4.099716806091469,-0.2786618270580682,-0.2937106689579289,-0.106969512031246
NPL,2015,875.543635474862,27823629.0,214.0,100725.0,1,6.77484499111767,17.141396181674768,-1.991236493784875,3.9650227741806825,-0.2786618270580682,-0.2937106689579289,-0.106969512031246
NPL,2016,875.188943730855,27955462.0,280.0,99800.0,1,6.774439798739264,17.146123158866864,-1.9916416861632804,3.966636606063315,-0.2786618270580682,-0.2937106689579289,-0.106969512031246
NPL,2017,951.857298563641,28011258.0,235.0,110925.0,1,6.858415127089003,17.14811705875899,-1.9076663578135413,3.639190932733582,-0.2786618270580682,-0.2937106689579289,-0.106969512031246
NRU,2013,6735.42128061862,10517.0,0.0,0.0,0,8.815135637833835,9.260748274520028,0.04905415293129067,0.0024063099198064534,,,
NRU,2014,7638.99065218892,10742.0,0.0,0.0,0,8.94102075984496,9.281916570465405,0.17493927494241568,0.030603749917378107,,,
NRU,2015,7747.25584993607,10954.0,0.0,0.0,0,8.955093975765678,9.301459965343666,0.1890124908631332,0.035725721702286016,,,
NRU,2016,7925.5779662048,11150.0,0.0,0.0,0,8.97785052557582,9.319194776888265,0.21176904067327484,0.044846126587679135,,,
NRU,2017,7308.31758516515,11324.0,0.0,0.0,0,8.896768373746484,9.33467964623179,0.13068688884393964,0.017079062915708234,,,
NZL,2013,37240.0279166822,4442100.0,0.0,0.0,0,10.5251394810331,15.306637795564919,1.7590579961305561,3.0942850337508476,,,
NZL,2014,38025.4674998632,4516500.0,0.0,0.0,0,10.546011411591383,15.323247915572034,1.7799299266888386,3.1681505439225344,,,
NZL,2015,38648.7302562109,4609400.0,0.0,0.0,0,10.562269201113974,15.343608254658527,1.7961877162114295,3.226290311868831,,,
NZL,2016,39205.0341298225,4714100.0,0.0,0.0,0,10.576560439212342,15.366068575660085,1.8104789543097972,3.2778340439986966,,,
NZL,2017,39667.6884236272,4813600.0,0.0,0.0,0,10.588292241672647,15.386955802888279,1.8222107567701027,3.3204520420886703,,,
OMN,2013,19299.9400516869,3833913.0,0.0,0.0,0,9.867857268757941,15.159396510624475,1.1017757838553965,1.2139098778901736,,,
OMN,2014,18726.2026946971,4002439.0,0.0,0.0,0,9.837679035679123,15.202414483262165,1.0715975507765787,1.1483213108303623,,,
OMN,2015,18808.3077921839,4184895.0,0.0,0.0,0,9.842053955046863,15.246992171985228,1.0759724701443183,1.1577167565084658,,,
OMN,2016,18830.6057208608,4390877.0,0.0,0.0,0,9.843238788996851,15.29503953730911,1.0771573040943068,1.1602678577637149,,,
OMN,2017,18277.945563615,4537396.0,0.0,0.0,0,9.81345045158146,15.327863837182381,1.0473689666789152,1.0969817523620586,,,
PAK,2013,1309.70080446386,211073978.0,5875.0,2724775.0,1,7.177553996570383,19.167719236627267,-1.5885274883321614,2.5234195811868854,-1.0779992099917737,-0.8485688603944036,-0.4556582177980393
PAK,2014,1343.30778121043,214264647.0,5882.0,3018950.0,1,7.2028903446602675,19.182722477166124,-1.5631911402422771,2.4435665409319505,-1.0779992099917737,-0.8485688603944036,-0.4556582177980393
