country_code,year,n_loans,total_loan_amount,log_total_loan_amount,log_gdp_pc,population,log_population,institutional_pca1,institutional_index,financial_access_index,poverty_rate
MN,2015,196,344900.0,12.751009798924933,8.252946686819639,3075647.0,14.939025843594477,0.7595142609183977,0.6106421096420495,1.6158395889779442,
MR,2014,1,15000.0,9.615805480084347,7.326890665827806,4420184.0,15.301691882146695,-0.1528365227626636,-0.146893339643293,-0.5901951469287363,11.7
MW,2014,83,131975.0,11.790367789691818,6.290758814885902,18622104.0,16.739859820207197,0.0222303424060911,-0.011146325362773,-0.7826832586384014,
MW,2015,354,548700.0,13.215307123047067,6.29083806357384,18622104.0,16.739859820207197,0.0222303424060911,-0.011146325362773,-0.7826832586384014,
MW,2016,533,471525.0,13.06372740191937,6.288271097381807,18622104.0,16.739859820207197,0.0222303424060911,-0.011146325362773,-0.7826832586384014,71.7
MW,2017,350,481125.0,13.083882390586048,6.300410915634878,18622104.0,16.739859820207197,0.0222303424060911,-0.011146325362773,-0.7826832586384014,
MX,2013,9,17375.0,9.762787670432992,9.183864005741526,129163276.0,18.67658786742244,-0.1857528272920443,-0.1386164381644435,0.1657645134734721,
MX,2014,1038,1791050.0,14.398312598017768,9.19649306446203,129163276.0,18.67658786742244,-0.1857528272920443,-0.1386164381644435,0.1657645134734721,7.2
MX,2015,1922,3644925.0,15.108846347081517,9.212461980959633,129163276.0,18.67658786742244,-0.1857528272920443,-0.1386164381644435,0.1657645134734721,
MX,2016,2147,3831175.0,15.158682102618606,9.220340416583849,129163276.0,18.67658786742244,-0.1857528272920443,-0.1386164381644435,0.1657645134734721,4.4
MX,2017,625,426475.0,12.96330902754872,9.229532295119329,129163276.0,18.67658786742244,-0.1857528272920443,-0.1386164381644435,0.1657645134734721,
MZ,2014,593,445675.0,13.007345265820062,6.372067668344983,29668834.0,17.20560769253961,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082,74.4
MZ,2015,997,664425.0,13.406677283948342,6.414382751168729,29668834.0,17.20560769253961,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082,
MZ,2016,1224,599500.0,13.303851253449706,6.430976292682048,29668834.0,17.20560769253961,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082,
MZ,2017,669,362275.0,12.800158870914125,6.427131768870941,29668834.0,17.20560769253961,-0.5853602687753062,-0.5563544832522999,-0.5761328033260082,
NG,2014,3017,428875.0,12.968920780160751,7.856945080452824,190886311.0,19.06718857842449,-1.2383379396039775,-1.057910823064047,0.0288995805474648,
NG,2015,2738,550025.0,13.217719010721082,7.857764540382058,190886311.0,19.06718857842449,-1.2383379396039775,-1.057910823064047,0.0288995805474648,35.8
NG,2016,3069,912075.0,13.72347750251731,7.816745387441057,190886311.0,19.06718857842449,-1.2383379396039775,-1.057910823064047,0.0288995805474648,
NG,2017,1312,314575.0,12.65897780046017,7.800454860691804,190886311.0,19.06718857842449,-1.2383379396039775,-1.057910823064047,0.0288995805474648,
NI,2013,165,151500.0,11.928340903931561,7.571193633093492,6217581.0,15.642891482319106,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939,
NI,2014,4758,3934700.0,15.18534519804548,7.604221294344826,6217581.0,15.642891482319106,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939,6.6
NI,2015,2877,2799000.0,14.84477276849759,7.637454329088444,6217581.0,15.642891482319106,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939,
NI,2016,2442,2315225.0,14.655017433004236,7.668628423234317,6217581.0,15.642891482319106,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939,
NI,2017,1539,1401525.0,14.153071487458565,7.700581597096402,6217581.0,15.642891482319106,-0.6994328711842228,-0.6384531968945585,-0.4385052515879939,
NP,2013,4,1275.0,7.150701457592526,6.685909710982822,29304998.0,17.193268639644923,-0.2786618270580682,-0.2937106689579289,-0.106969512031246,
NP,2014,97,53800.0,10.893028746149875,6.741305742729731,29304998.0,17.193268639644923,-0.2786618270580682,-0.2937106689579289,-0.106969512031246,
NP,2015,209,101225.0,11.525101040900362,6.77484499111767,29304998.0,17.193268639644923,-0.2786618270580682,-0.2937106689579289,-0.106969512031246,
NP,2016,295,104775.0,11.559570472793272,6.774439798739264,29304998.0,17.193268639644923,-0.2786618270580682,-0.2937106689579289,-0.106969512031246,
NP,2017,112,46550.0,10.748282282705214,6.858415127089003,29304998.0,17.193268639644923,-0.2786618270580682,-0.2937106689579289,-0.106969512031246,
PA,2014,5,30000.0,10.308952660644293,9.51867390736174,4098587.0,15.226152838128199,0.757481309083762,0.6591147037495843,0.4570017165012028,6.4
PA,2015,139,153050.0,11.938519944373558,9.552699166163746,4098587.0,15.226152838128199,0.757481309083762,0.6591147037495843,0.4570017165012028,4.8
PA,2016,48,60225.0,11.005842827483072,9.580117806005246,4098587.0,15.226152838128199,0.757481309083762,0.6591147037495843,0.4570017165012028,4.8
PA,2017,1,30000.0,10.308952660644293,9.618837254250028,4098587.0,15.226152838128199,0.757481309083762,0.6591147037495843,0.4570017165012028,4.3
PE,2013,373,330775.0,12.709193664910611,8.703085270909416,32165485.0,17.286404541215035,0.2903838255023364,0.2495829663819913,0.6412421711546253,8.6
PE,2014,7545,8750325.0,15.98460140050116,8.716686245139517,32165485.0,17.286404541215035,0.2903838255023364,0.2495829663819913,0.6412421711546253,8.0
PE,2015,5644,8105300.0,15.908028726655678,8.737406293698061,32165485.0,17.286404541215035,0.2903838255023364,0.2495829663819913,0.6412421711546253,8.0
PE,2016,6125,9409475.0,16.0572277182942,8.762842341065296,32165485.0,17.286404541215035,0.2903838255023364,0.2495829663819913,0.6412421711546253,7.5
PE,2017,2546,4271525.0,15.267481464301621,8.772985043676032,32165485.0,17.286404541215035,0.2903838255023364,0.2495829663819913,0.6412421711546253,7.3
PH,2013,739,275850.0,12.527612518700577,7.883979596537222,104918090.0,18.46869050845108,-0.0368418812613809,0.0266522569450726,-0.1715612374696827,
PH,2014,37778,13961450.0,16.451810518099414,7.929097700106275,104918090.0,18.46869050845108,-0.0368418812613809,0.0266522569450726,-0.1715612374696827,
PH,2015,46021,16083375.0,16.59329668775138,7.97585962361814,104918090.0,18.46869050845108,-0.0368418812613809,0.0266522569450726,-0.1715612374696827,14.6
PH,2016,48262,16218925.0,16.601689328252956,8.031495018587451,104918090.0,18.46869050845108,-0.0368418812613809,0.0266522569450726,-0.1715612374696827,
PH,2017,27641,8802625.0,15.990560530421737,8.085625471395328,104918090.0,18.46869050845108,-0.0368418812613809,0.0266522569450726,-0.1715612374696827,
PK,2013,220,99450.0,11.507410284282118,7.177553996570382,197015955.0,19.09879527327048,-1.0779992099917737,-0.8485688603944036,-0.4556582177980393,21.2
PK,2014,5887,3012550.0,14.918297454153684,7.202890344660264,197015955.0,19.09879527327048,-1.0779992099917737,-0.8485688603944036,-0.4556582177980393,
PK,2015,6456,3408700.0,15.041841544900878,7.230179450828167,197015955.0,19.09879527327048,-1.0779992099917737,-0.8485688603944036,-0.4556582177980393,16.9
PK,2016,9056,4421425.0,15.301972600284797,7.280825687605685,197015955.0,19.09879527327048,-1.0779992099917737,-0.8485688603944036,-0.4556582177980393,
PK,2017,5238,2352625.0,14.671042283992865,7.310056637896355,197015955.0,19.09879527327048,-1.0779992099917737,-0.8485688603944036,-0.4556582177980393,
PR,2015,12,54300.0,10.902279505922026,10.283362728973948,3663131.0,15.113828804157233,0.8865030259421778,0.8038128656544229,,
PR,2016,29,155700.0,11.95568635782209,10.286249376297468,3663131.0,15.113828804157233,0.8865030259421778,0.8038128656544229,,
PR,2017,10,76000.0,11.238488619268468,10.277171493166762,3663131.0,15.113828804157233,0.8865030259421778,0.8038128656544229,,
PS,2013,130,226350.0,12.329837752864105,8.104592042958386,4920724.0,15.408966232113878,-0.84008509112857,-0.6596870062308308,-0.945161322351654,
PS,2014,1510,2145575.0,14.578918139689245,8.079571356933425,4920724.0,15.408966232113878,-0.84008509112857,-0.6596870062308308,-0.945161322351654,
PS,2015,2052,3238875.0,14.990736605250696,8.093203861526996,4920724.0,15.408966232113878,-0.84008509112857,-0.6596870062308308,-0.945161322351654,
PS,2016,3080,5189400.0,15.462128641522659,8.15567770387785,4920724.0,15.408966232113878,-0.84008509112857,-0.6596870062308308,-0.945161322351654,1.4
PS,2017,1395,2270700.0,14.635598711965368,8.149884728928209,4920724.0,15.408966232113878,-0.84008509112857,-0.6596870062308308,-0.945161322351654,
PY,2013,192,586400.0,13.28175742955458,8.627503530513009,6811297.0,15.734093115204326,0.1513640805521076,0.0851654855170587,-0.2204825576358964,4.1
PY,2014,2742,6765625.0,15.727365202607093,8.66466040603236,6811297.0,15.734093115204326,0.1513640805521076,0.0851654855170587,-0.2204825576358964,4.3
PY,2015,3341,8118950.0,15.90971139343173,8.679199436438678,6811297.0,15.734093115204326,0.1513640805521076,0.0851654855170587,-0.2204825576358964,4.2
PY,2016,3840,9819725.0,16.099903675865207,8.706483541942143,6811297.0,15.734093115204326,0.1513640805521076,0.0851654855170587,-0.2204825576358964,4.2
PY,2017,1788,4338375.0,15.2830104119993,8.739237519828704,6811297.0,15.734093115204326,0.1513640805521076,0.0851654855170587,-0.2204825576358964,2.4
RW,2013,72,57900.0,10.966472663561087,6.501903279215809,12208407.0,16.317635370744885,0.7496024821358792,0.6822766035995483,-0.6621318514780514,65.2
RW,2014,1866,2297725.0,14.647430060952265,6.537575836890622,12208407.0,16.317635370744885,0.7496024821358792,0.6822766035995483,-0.6621318514780514,
RW,2015,1975,4898375.0,15.404414075425525,6.598507161967669,12208407.0,16.317635370744885,0.7496024821358792,0.6822766035995483,-0.6621318514780514,
RW,2016,2143,6406150.0,15.672769024425024,6.632800257149139,12208407.0,16.317635370744885,0.7496024821358792,0.6822766035995483,-0.6621318514780514,63.8
RW,2017,679,2986150.0,14.909495490246893,6.647778171753896,12208407.0,16.317635370744885,0.7496024821358792,0.6822766035995483,-0.6621318514780514,
SB,2014,4,2025.0,7.613324979540639,7.642601192525638,611343.0,13.323413455437265,0.4811046684447631,0.3421708079559384,-0.2565314768377725,
SB,2015,116,87500.0,11.379394072345706,7.623386398351899,611343.0,13.323413455437265,0.4811046684447631,0.3421708079559384,-0.2565314768377725,
SB,2016,117,117225.0,11.671850443957787,7.642163617193173,611343.0,13.323413455437265,0.4811046684447631,0.3421708079559384,-0.2565314768377725,
SB,2017,317,305800.0,12.6306865724771,7.637893310044228,611343.0,13.323413455437265,0.4811046684447631,0.3421708079559384,-0.2565314768377725,
SL,2013,165,80050.0,11.29040671842486,7.044747942236418,7557212.0,15.838012897069733,-0.2251935048830175,-0.2941526794058178,,
SL,2014,2057,1322400.0,14.094958825488952,6.939484436491123,7557212.0,15.838012897069733,-0.2251935048830175,-0.2941526794058178,,
SL,2015,489,623125.0,13.34250241969824,6.87168860673288,7557212.0,15.838012897069733,-0.2251935048830175,-0.2941526794058178,,
SL,2016,1374,1393325.0,14.1472035349537,6.910530048566019,7557212.0,15.838012897069733,-0.2251935048830175,-0.2941526794058178,,
SL,2017,1330,761625.0,13.543209587550795,6.918246988720806,7557212.0,15.838012897069733,-0.2251935048830175,-0.2941526794058178,,
SN,2013,56,88750.0,11.393578707337662,7.045241522368863,15850567.0,16.57871583051839,0.5214437885796537,0.453703614484763,-0.6874880639184823,
SN,2014,1230,2354650.0,14.671902654430077,7.073946362086213,15850567.0,16.57871583051839,0.5214437885796537,0.453703614484763,-0.6874880639184823,
SN,2015,823,1940150.0,14.478275847638134,7.1049704856581215,15850567.0,16.57871583051839,0.5214437885796537,0.453703614484763,-0.6874880639184823,
SN,2016,543,1390350.0,14.145066071972089,7.136808588551612,15850567.0,16.57871583051839,0.5214437885796537,0.453703614484763,-0.6874880639184823,
SN,2017,617,1260025.0,14.046642120000667,7.1793912951181,15850567.0,16.57871583051839,0.5214437885796537,0.453703614484763,-0.6874880639184823,
SO,2014,29,62525.0,11.04332175574582,6.034324775592746,14742523.0,16.506246596970893,-2.551277204872753,-2.324572240010007,,
SO,2015,36,85850.0,11.360356866325622,6.099383716782181,14742523.0,16.506246596970893,-2.551277204872753,-2.324572240010007,,
SO,2016,8,63200.0,11.054059580134949,6.128879120969444,14742523.0,16.506246596970893,-2.551277204872753,-2.324572240010007,,
SO,2017,2,14300.0,9.568014816247999,6.2275264932410925,14742523.0,16.506246596970893,-2.551277204872753,-2.324572240010007,,
SR,2014,106,291725.0,12.583566856674308,9.129590490925912,563402.0,13.241748684293864,0.3957901484551155,0.3147970988092603,0.4641048306781648,
SR,2015,95,210800.0,12.258665095649345,9.084053196979127,563402.0,13.241748684293864,0.3957901484551155,0.3147970988092603,0.4641048306781648,
SR,2016,22,48275.0,10.784669107296715,9.023205111516392,563402.0,13.241748684293864,0.3957901484551155,0.3147970988092603,0.4641048306781648,
SS,2014,48,23750.0,10.075337809462788,7.087653000404691,12575714.0,16.347278051662247,-2.497344604000264,-2.254456262726725,-0.8855015453237196,
SS,2015,111,47150.0,10.761089288061603,6.984852594395147,12575714.0,16.347278051662247,-2.497344604000264,-2.254456262726725,-0.8855015453237196,
SS,2017,1,50000.0,10.819778284410283,,12575714.0,16.347278051662247,-2.497344604000264,-2.254456262726725,-0.8855015453237196,
SV,2013,539,323250.0,12.686181296634103,8.206625832448873,6377853.0,15.66834207830911,-0.0116590516862428,-0.0636053604183108,0.0595149456081087,7.1
SV,2014,13044,8423825.0,15.946574558601059,8.219851257751255,6377853.0,15.66834207830911,-0.0116590516862428,-0.0636053604183108,0.0595149456081087,7.0
SV,2015,11952,8231200.0,15.923442370043738,8.24021123890809,6377853.0,15.66834207830911,-0.0116590516862428,-0.0636053604183108,0.0595149456081087,5.3
SV,2016,9302,6348300.0,15.663697618490973,8.26251947625016,6377853.0,15.66834207830911,-0.0116590516862428,-0.0636053604183108,0.0595149456081087,5.8
SV,2017,5038,3277075.0,15.002461814205748,8.28269546036484,6377853.0,15.66834207830911,-0.0116590516862428,-0.0636053604183108,0.0595149456081087,4.5
TG,2014,857,410750.0,12.925740035899514,6.593443152781048,7797694.0,15.869338606923757,-0.4713137433331489,-0.4242182353159449,-0.679853535864526,
TG,2015,2088,381075.0,12.850751485130042,6.621474873851917,7797694.0,15.869338606923757,-0.4713137433331489,-0.4242182353159449,-0.679853535864526,61.5
TG,2016,1841,428950.0,12.969095641001111,6.6376199387281645,7797694.0,15.869338606923757,-0.4713137433331489,-0.4242182353159449,-0.679853535864526,
TG,2017,963,315600.0,12.662230867953856,6.651926975065305,7797694.0,15.869338606923757,-0.4713137433331489,-0.4242182353159449,-0.679853535864526,
TH,2014,24,54600.0,10.907789161732996,8.620014364522413,69037513.0,18.05016058149502,0.5579980864705696,0.5659444531525342,0.914052210860223,0.2
TH,2015,20,43350.0,10.677061982208688,8.646263987300964,69037513.0,18.05016058149502,0.5579980864705696,0.5659444531525342,0.914052210860223,0.1
TH,2016,94,192300.0,12.166811931576872,8.675526061571343,69037513.0,18.05016058149502,0.5579980864705696,0.5659444531525342,0.914052210860223,0.1
TH,2017,42,135850.0,11.819306614854494,8.712224153308561,69037513.0,18.05016058149502,0.5579980864705696,0.5659444531525342,0.914052210860223,0.1
TJ,2013,129,139700.0,11.847252545245054,6.791089300172852,8921343.0,16.00395705376121,-0.6260550143198025,-0.6335821163900288,-0.1447872414866565,
TJ,2014,4353,4549450.0,15.330516904499785,6.830842875064628,8921343.0,16.00395705376121,-0.6260550143198025,-0.6335821163900288,-0.1447872414866565,
TJ,2015,4536,3739125.0,15.134362184799203,6.863715938235779,8921343.0,16.00395705376121,-0.6260550143198025,-0.6335821163900288,-0.1447872414866565,13.3
TJ,2016,6418,4085150.0,15.22286900530833,6.90510438301683,8921343.0,16.00395705376121,-0.6260550143198025,-0.6335821163900288,-0.1447872414866565,
TJ,2017,4144,2516925.0,14.738548476295671,6.949150470067211,8921343.0,16.00395705376121,-0.6260550143198025,-0.6335821163900288,-0.1447872414866565,
TL,2013,47,43750.0,10.68624689178576,7.1561209732417375,1296311.0,14.075033096242171,-0.0847433650871812,-0.1894144697496956,-0.4241427239426716,
TL,2014,761,636200.0,13.36326825829718,7.180043179267422,1296311.0,14.075033096242171,-0.0847433650871812,-0.1894144697496956,-0.4241427239426716,43.9
TL,2015,1055,1016500.0,13.831875912050538,7.185078596836018,1296311.0,14.075033096242171,-0.0847433650871812,-0.1894144697496956,-0.4241427239426716,
TL,2016,602,544000.0,13.206704525838079,7.195681242571816,1296311.0,14.075033096242171,-0.0847433650871812,-0.1894144697496956,-0.4241427239426716,
TL,2017,225,193450.0,12.17277436012866,7.144475541028498,1296311.0,14.075033096242171,-0.0847433650871812,-0.1894144697496956,-0.4241427239426716,
TR,2013,15,6750.0,8.817297783866575,9.236928641704614,80745020.0,18.20680684633863,-0.1957538282789697,-0.0734041211720992,1.0186070459614938,1.5
TR,2014,239,99225.0,11.505145277651266,9.268418713657832,80745020.0,18.20680684633863,-0.1957538282789697,-0.0734041211720992,1.0186070459614938,1.0
TR,2015,532,228650.0,12.339947729086202,9.311510571049386,80745020.0,18.20680684633863,-0.1957538282789697,-0.0734041211720992,1.0186070459614938,1.3
TR,2016,663,286225.0,12.564533493792013,9.330752566421994,80745020.0,18.20680684633863,-0.1957538282789697,-0.0734041211720992,1.0186070459614938,0.9
TR,2017,254,122950.0,11.719533047644338,9.393132316660674,80745020.0,18.20680684633863,-0.1957538282789697,-0.0734041211720992,1.0186070459614938,1.1
TZ,2013,33,93675.0,11.447586623661888,6.783111727579558,57310019.0,17.86398601805814,-0.1514276698095203,-0.171993106144884,,
TZ,2014,1292,2571225.0,14.759892997004613,6.817624005549459,57310019.0,17.86398601805814,-0.1514276698095203,-0.171993106144884,,
TZ,2015,1672,1789550.0,14.39747474956346,6.844951060363835,57310019.0,17.86398601805814,-0.1514276698095203,-0.171993106144884,,
TZ,2016,1774,1868950.0,14.440887333805907,6.877457015173844,57310019.0,17.86398601805814,-0.1514276698095203,-0.171993106144884,,
TZ,2017,448,504325.0,13.130976180502552,6.909313025026465,57310019.0,17.86398601805814,-0.1514276698095203,-0.171993106144884,,
UA,2013,17,39025.0,10.571957745383633,7.796640387883055,44222947.0,17.604754375225422,-0.5290268957187734,-0.4041347921642272,0.8181439068952759,0.1
UA,2014,366,760650.0,13.541928609891276,7.744415425280027,44222947.0,17.604754375225422,-0.5290268957187734,-0.4041347921642272,0.8181439068952759,0.0
UA,2015,228,328700.0,12.70290075965231,7.647057668097867,44222947.0,17.604754375225422,-0.5290268957187734,-0.4041347921642272,0.8181439068952759,0.3
UA,2016,236,337650.0,12.729765135002989,7.676048432128427,44222947.0,17.604754375225422,-0.5290268957187734,-0.4041347921642272,0.8181439068952759,0.2
UA,2017,116,148175.0,11.906149286656039,7.704249768417747,44222947.0,17.604754375225422,-0.5290268957187734,-0.4041347921642272,0.8181439068952759,0.1
UG,2013,41,18250.0,9.811920359010637,6.720206487647428,42862958.0,17.573518561027225,-0.119363794218767,-0.096475184579678,-0.6934667668018717,
UG,2014,7390,5739825.0,15.562939280026109,6.74049414036517,42862958.0,17.573518561027225,-0.119363794218767,-0.096475184579678,-0.6934667668018717,
UG,2015,6152,4633475.0,15.348817684504956,6.760338918057233,42862958.0,17.573518561027225,-0.119363794218767,-0.096475184579678,-0.6934667668018717,
UG,2016,4538,3370100.0,15.030452975478797,6.773821943462781,42862958.0,17.573518561027225,-0.119363794218767,-0.096475184579678,-0.6934667668018717,60.1
UG,2017,2480,1627700.0,14.30267853337959,6.769749755220039,42862958.0,17.573518561027225,-0.119363794218767,-0.096475184579678,-0.6934667668018717,
US,2013,34,174675.0,12.070682383420651,10.905269970009757,324459463.0,19.597671164887522,1.9551233625650144,1.8976306801624263,6.860834516386677,1.0
US,2014,1009,4707875.0,15.36474719645758,10.92223470604978,324459463.0,19.597671164887522,1.9551233625650144,1.8976306801624263,6.860834516386677,1.2
US,2015,1207,6599125.0,15.702447622450135,10.943285685019262,324459463.0,19.597671164887522,1.9551233625650144,1.8976306801624263,6.860834516386677,1.2
US,2016,1102,6695750.0,15.716983554731634,10.953460405459357,324459463.0,19.597671164887522,1.9551233625650144,1.8976306801624263,6.860834516386677,1.2
US,2017,746,3950100.0,15.189251453012545,10.970810429043524,324459463.0,19.597671164887522,1.9551233625650144,1.8976306801624263,6.860834516386677,1.2
VC,2014,2,2025.0,7.613324979540639,8.870132064812884,,,1.4690665682188182,1.2876730441911637,-0.0159990085105257,
VC,2015,14,47200.0,10.762149171573647,8.902963702626419,,,1.4690665682188182,1.2876730441911637,-0.0159990085105257,
VN,2013,102,90850.0,11.416965073824317,7.749358806435045,95540800.0,18.375063939347175,0.6638173593006527,0.5979014487755485,0.4796090753681938,
VN,2014,2885,3738575.0,15.134215080742878,7.799460881041576,95540800.0,18.375063939347175,0.6638173593006527,0.5979014487755485,0.4796090753681938,3.4
VN,2015,2952,4625300.0,15.347051791689893,7.854601928784032,95540800.0,18.375063939347175,0.6638173593006527,0.5979014487755485,0.4796090753681938,
VN,2016,3138,4521525.0,15.324359884285947,7.906760423016145,95540800.0,18.375063939347175,0.6638173593006527,0.5979014487755485,0.4796090753681938,2.5
VN,2017,1766,1915200.0,14.465332613785845,7.961417899373378,95540800.0,18.375063939347175,0.6638173593006527,0.5979014487755485,0.4796090753681938,
VU,2014,4,9250.0,9.132378830506472,7.940168728348786,,,1.0302763887454245,0.8283546837527732,0.1571748989306508,
WS,2013,122,77075.0,11.252534252754351,8.288130378961208,196440.0,12.18811232015318,1.9321286357959204,1.7219286290859543,0.6635438981315483,4.5
WS,2014,1927,1714900.0,14.354865327844239,8.285825238414338,196440.0,12.18811232015318,1.9321286357959204,1.7219286290859543,0.6635438981315483,
WS,2015,1754,1380550.0,14.137992528457781,8.31492052949501,196440.0,12.18811232015318,1.9321286357959204,1.7219286290859543,0.6635438981315483,
WS,2016,2494,2221300.0,14.613603168045714,8.383258957525818,196440.0,12.18811232015318,1.9321286357959204,1.7219286290859543,0.6635438981315483,
WS,2017,1099,897750.0,13.707646912088329,8.387852585180294,196440.0,12.18811232015318,1.9321286357959204,1.7219286290859543,0.6635438981315483,
XK,2013,2,4525.0,8.417372856134026,,1895250.0,14.454861313918551,,,,
XK,2014,517,762100.0,13.543833059654208,,1895250.0,14.454861313918551,,,,
XK,2015,264,356625.0,12.784440088515801,,1895250.0,14.454861313918551,,,,
XK,2016,402,518750.0,13.159177350527045,,1895250.0,14.454861313918551,,,,
XK,2017,234,305750.0,12.63052305354942,,1895250.0,14.454861313918551,,,,
YE,2013,66,55625.0,10.926388019468542,7.608239927339016,28250420.0,17.156618882702844,-2.503944771598196,-2.2267189246354904,,
YE,2014,1642,1409825.0,14.15897614117646,7.575668004524299,28250420.0,17.156618882702844,-2.503944771598196,-2.2267189246354904,,33.3
YE,2015,254,224900.0,12.323411137947407,7.216837093883102,28250420.0,17.156618882702844,-2.503944771598196,-2.2267189246354904,,
YE,2016,179,83100.0,11.32779998084354,7.088374270326831,28250420.0,17.156618882702844,-2.503944771598196,-2.2267189246354904,,
YE,2017,172,106500.0,11.575900264131617,7.00620266759532,28250420.0,17.156618882702844,-2.503944771598196,-2.2267189246354904,,
ZA,2014,52,90525.0,11.413381334633842,8.725020996315116,56717156.0,17.85358729788732,0.4840101763363267,0.4624888458767162,3.301727840932471,31.2
ZA,2015,192,254675.0,12.447743501458268,8.718054131030598,56717156.0,17.85358729788732,0.4840101763363267,0.4624888458767162,3.301727840932471,
ZA,2016,113,190475.0,12.15727623134121,8.715272450986129,56717156.0,17.85358729788732,0.4840101763363267,0.4624888458767162,3.301727840932471,
ZA,2017,21,38350.0,10.554509806795402,8.72024701690778,56717156.0,17.85358729788732,0.4840101763363267,0.4624888458767162,3.301727840932471,
ZM,2014,188,238850.0,12.383591018818107,7.169359575997535,17094130.0,16.65424568768679,0.0735515105791301,0.0183265908927678,-0.6711662096809118,
ZM,2015,213,436350.0,12.986199952591457,7.166943649325315,17094130.0,16.65424568768679,0.0735515105791301,0.0183265908927678,-0.6711662096809118,67.9
ZM,2016,218,346775.0,12.75643143363149,7.172865875510704,17094130.0,16.65424568768679,0.0735515105791301,0.0183265908927678,-0.6711662096809118,
ZM,2017,165,188700.0,12.147913731356642,7.176841739088678,17094130.0,16.65424568768679,0.0735515105791301,0.0183265908927678,-0.6711662096809118,
ZW,2013,5,12650.0,9.445412494155667,7.220972280075014,16529904.0,16.62068166215784,-0.948731813497086,-0.90139903864408,-0.4644249759444603,
ZW,2014,2073,1302175.0,14.079546501320776,7.230747091059947,16529904.0,16.62068166215784,-0.948731813497086,-0.90139903864408,-0.4644249759444603,
ZW,2015,600,723625.0,13.492028581381305,7.234989494718447,16529904.0,16.62068166215784,-0.948731813497086,-0.90139903864408,-0.4644249759444603,
ZW,2016,808,788600.0,13.578014500425663,7.228637014237936,16529904.0,16.62068166215784,-0.948731813497086,-0.90139903864408,-0.4644249759444603,
ZW,2017,548,620350.0,13.338039113871018,7.2604660184634415,16529904.0,16.62068166215784,-0.948731813497086,-0.90139903864408,-0.4644249759444603,44.7
